Sample,2bRAD_sample_id,18s Code,Taxon,Total Length (mm),Inferred Age,Photo,genus,species,Gut contents?,Latitude,Longitude,Region,Current,Cruise,Station,Date,Time,Temp (oC),Fluoro (chl-a),Salinity (psu),Bottom depth (m),Tow depth (m),Tow Length (m),Net Area (m2),Tow Volume (m3),Zoop Biomass (ml),Zpl Density (ml/m3),Moon Phase %,risen or set
S261-018-TT-K91,261-G110,,K. pelamis,5.7382,5.240444444,S261-018-TT-K91,Katsuwonus,pelamis,1 chaetognath,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K92,261-G111,,K. pelamis,4.6545,2.832222222,S261-018-TT-K92,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K93,261-G112,,K. pelamis,5.0244,3.654222222,S261-018-TT-K93,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K94,,,K. pelamis,4.2092,1.842666667,S261-018-TT-K94,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K95,,,K. pelamis,5.0436,3.696888889,S261-018-TT-K95,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K96,,,K. pelamis,4.4471,2.371333333,S261-018-TT-K96,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K97,261-G113,,K. pelamis,5.7468,5.259555556,S261-018-TT-K97,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K98,261-G114,,K. pelamis,6.1967,6.259333333,S261-018-TT-K98,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-K99,261-G115,,K. pelamis,5.8548,5.499555556,S261-018-TT-K99,Katsuwonus,pelamis,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-018-TT-T1,,,Thunnus,N/A,N/A,S261-018-TT-T1,Thunnus,,No,0.667,-167.283,EUC,EUC,S261,S261-018-TT,16-Jul-15,1114,30.4,2.62,34.6,5252,116,2756.989,1,2756.989,14,0.005078004,0,risen
S261-020-TT-K1,261-G4,,K. pelamis,7.1,8.266666667,S261-020-TT-K1,Katsuwonus,pelamis,,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-020-TT-K2,,,K. pelamis,3.3,0,S261-020-TT-K2,Katsuwonus,pelamis,No,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-020-TT-T1,261-G18,,Thunnus,3.83,1.945945946,S261-020-TT-T1,Thunnus,albacares,No,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-020-TT-T2,261-G155,,Thunnus,N/A,N/A,S261-020-TT-T2,Thunnus,,No,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-020-TT-T3,261-G156,,Thunnus,7.5,11.86486486,S261-020-TT-T3,Thunnus,,No,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-020-TT-T4,,GC_348,Thunnus,N/A,N/A,S261-020-TT-T4,Thunnus,,Yes,-0.483,-168.912,EUC,EUC,S261,S261-020-TT,17-Jul-15,1110,30.5,2.62,34.52,5005,76,2357.85,1,2357.85,49,0.020781644,2,risen
S261-021-TT-T1,261-G157,,Thunnus,N/A,N/A,S261-021-TT-T1,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T2,,,Thunnus,N/A,N/A,S261-021-TT-T2,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T3,261-G19,,Thunnus,3.52,1.108108108,S261-021-TT-T3,Thunnus,albacares,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T4,,,Thunnus,5.9347,7.634324324,S261-021-TT-T4,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T5,,,Thunnus,N/A,N/A,S261-021-TT-T5,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T6,,,Thunnus,N/A,N/A,S261-021-TT-T6,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T7,,,Thunnus,N/A,N/A,S261-021-TT-T7,Thunnus,,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-021-TT-T8,261-G20,,Thunnus,4.2257,3.015405405,S261-021-TT-T8,Thunnus,albacares,No,-1.023,-169.755,EUC,EUC,S261,S261-021-TT,18-Jul-15,136,30.7,2.82,34.68,5320,109,2359.666,1,2359.666,85,0.036022047,6,risen
S261-022-TT-T1,261-G158,,Thunnus,N/A,N/A,S261-022-TT-T1,Thunnus,,No,-1.51,-170.075,EUC,EUC,S261,S261-022-TT,18-Jul-15,1210,30.6,2.79,34.9,5045,137,2433.572,1,2433.572,30,0.012327558,6,risen
S261-022-TT-T2,261-G14,,Thunnus,N/A,N/A,S261-022-TT-T2,Thunnus,,No,-1.51,-170.075,EUC,EUC,S261,S261-022-TT,18-Jul-15,1210,30.6,2.79,34.9,5045,137,2433.572,1,2433.572,30,0.012327558,6,risen
S261-022-TT-T3,261-G23,,Thunnus,N/A,N/A,S261-022-TT-T3,Thunnus,albacares,,-1.51,-170.075,EUC,EUC,S261,S261-022-TT,18-Jul-15,1210,30.6,2.79,34.9,5045,137,2433.572,1,2433.572,30,0.012327558,6,risen
S261-022-TT-T4,,,Thunnus,3.5018,1.058918919,S261-022-TT-T4,Thunnus,,No,-1.51,-170.075,EUC,EUC,S261,S261-022-TT,18-Jul-15,1210,30.6,2.79,34.9,5045,137,2433.572,1,2433.572,30,0.012327558,6,risen
S261-022-TT-T5,,,Thunnus,N/A,N/A,S261-022-TT-T5,Thunnus,,No,-1.51,-170.075,EUC,EUC,S261,S261-022-TT,18-Jul-15,1210,30.6,2.79,34.9,5045,137,2433.572,1,2433.572,30,0.012327558,6,risen
S261-023-NT-K1,261-G120,,K. pelamis,4.0232,1.429333333,S261-023-NT-K1,Katsuwonus,pelamis,No,-1.83,-170.388,PIPA,,S261,S261-023-NT,18-Jul-15,2313,30.4,7.73,34.99,5245,0,1618,0.5,809,4.5,0.005562423,6,set
S261-023-NT-K2,261-G121,,K. pelamis,N/A,N/A,S261-023-NT-K2,Katsuwonus,pelamis,No,-1.83,-170.388,PIPA,,S261,S261-023-NT,18-Jul-15,2313,30.4,7.73,34.99,5245,0,1618,0.5,809,4.5,0.005562423,6,set
S261-023-NT-K3,,GC_351,K. pelamis,N/A,N/A,S261-023-NT-K3,Katsuwonus,pelamis,Yes,-1.83,-170.388,PIPA,,S261,S261-023-NT,18-Jul-15,2313,30.4,7.73,34.99,5245,0,1618,0.5,809,4.5,0.005562423,6,set
S261-023-NT-T1,261-G162,,Thunnus,N/A,N/A,S261-023-NT-T1,Thunnus,,No,-1.83,-170.388,PIPA,,S261,S261-023-NT,18-Jul-15,2313,30.4,7.73,34.99,5245,0,1618,0.5,809,4.5,0.005562423,6,set
S261-023-TT-K1,261-G122,,K. pelamis,N/A,N/A,S261-023-TT-K1,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K10,261-G126,GC_2,K. pelamis,5.273,4.206666667,S261-023-TT-K10,Katsuwonus,pelamis,Yes,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K11,261-G127,GC_3,K. pelamis,5.7961,5.369111111,S261-023-TT-K11,Katsuwonus,pelamis,Yes,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K12,261-G128,,K. pelamis,4.5108,2.512888889,S261-023-TT-K12,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K13,261-G129,,K. pelamis,N/A,N/A,S261-023-TT-K13,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K14,,,K. pelamis,5.3816,4.448,S261-023-TT-K14,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K15,261-G130,,K. pelamis,4.2264,1.880888889,S261-023-TT-K15,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K16,261-G131,,K. pelamis,4.3581,2.173555556,S261-023-TT-K16,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K17,261-G132,,K. pelamis,5.2378,4.128444444,S261-023-TT-K17,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K18,261-G133,,K. pelamis,4.9121,3.404666667,S261-023-TT-K18,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K19,,,K. pelamis,3.6364,0.569777778,S261-023-TT-K19,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K2,261-G123,,K. pelamis,N/A,N/A,S261-023-TT-K2,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K20,261-G134,,K. pelamis,4.7941,3.142444444,S261-023-TT-K20,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K21,,GC_352,K. pelamis,5.2499,4.155333333,S261-023-TT-K21,Katsuwonus,pelamis,Yes,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K22,261-G135,,K. pelamis,6.4118,6.737333333,S261-023-TT-K22,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K23,,,K. pelamis,4.1711,1.758,S261-023-TT-K23,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K3,,,K. pelamis,N/A,N/A,S261-023-TT-K3,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K4,,,K. pelamis,N/A,N/A,S261-023-TT-K4,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K5,,,K. pelamis,N/A,N/A,S261-023-TT-K5,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K6,,,K. pelamis,N/A,N/A,S261-023-TT-K6,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K7,,GC_4,K. pelamis,N/A,N/A,S261-023-TT-K7,Katsuwonus,pelamis,Yes,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K8,261-G124,,K. pelamis,5.5844,4.898666667,S261-023-TT-K8,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-K9,261-G125,,K. pelamis,5.8523,5.494,S261-023-TT-K9,Katsuwonus,pelamis,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-T1,261-G21,,Thunnus,N/A,N/A,S261-023-TT-T1,Thunnus,albacares,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-T2,261-G22,,Thunnus,N/A,N/A,S261-023-TT-T2,Thunnus,albacares,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-T3,261-G159,,Thunnus,N/A,N/A,S261-023-TT-T3,Thunnus,,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-T4,261-G160,,Thunnus,5.5089,6.483513514,S261-023-TT-T4,Thunnus,,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-023-TT-T5,261-G161,,Thunnus,4.6286,4.104324324,S261-023-TT-T5,Thunnus,,No,-1.825,-170.378,PIPA,,S261,S261-023-TT,18-Jul-15,2251,30.4,7.48,35,5245,92,2160.938,1,2160.938,101,0.046738962,6,set
S261-024-TT-K1,,,K. pelamis,N/A,N/A,S261-024-TT-K1,Katsuwonus,pelamis,No,-2.163,-170.565,PIPA,,S261,S261-024-TT,19-Jul-15,1105,30.4,3.67,35,4894,107,1842.327,1,1842.327,59,0.032024717,11,risen
S261-024-TT-K2,261-G136,,K. pelamis,7.2705,8.645555556,S261-024-TT-K2,Katsuwonus,pelamis,No,-2.163,-170.565,PIPA,,S261,S261-024-TT,19-Jul-15,1105,30.4,3.67,35,4894,107,1842.327,1,1842.327,59,0.032024717,11,risen
S261-025-NT-K1,,,K. pelamis,3.8782,1.107111111,S261-025-NT-K1,Katsuwonus,pelamis,No,-2.468,-170.86,PIPA,,S261,S261-025-NT,19-Jul-15,2350,30.3,6.99,34.9,5259,0,2588,0.5,1294,16.2,0.01251932,11,set
S261-025-TT-K1,261-G137,,K. pelamis,N/A,N/A,S261-025-TT-K1,Katsuwonus,pelamis,No,-2.463,-170.845,PIPA,,S261,S261-025-TT,19-Jul-15,2320,30.3,7.12,34.9,5259,111,1741.454,1,1741.454,129,0.074076031,11,set
S261-025-TT-T2,261-G163,,Thunnus,N/A,N/A,S261-025-TT-T2,Thunnus,,No,-2.463,-170.845,PIPA,,S261,S261-025-TT,19-Jul-15,2320,30.3,7.12,34.9,5259,111,1741.454,1,1741.454,129,0.074076031,11,set
S261-026-TT-K1,261-G138,,K. pelamis,N/A,N/A,S261-026-TT-K1,Katsuwonus,pelamis,,-3.115,-171.138,Enderbury Island,,S261,S261-026-TT,20-Jul-15,1120,30.3,3.75,35,2284,99,940.694,1,940.694,59,0.062719652,18,risen
S261-026-TT-T1,261-G24,,Thunnus,N/A,N/A,S261-026-TT-T1,Thunnus,albacares,No,-3.115,-171.138,Enderbury Island,,S261,S261-026-TT,20-Jul-15,1120,30.3,3.75,35,2284,99,940.694,1,940.694,59,0.062719652,18,risen
S261-026-TT-T2,,,Thunnus,N/A,N/A,S261-026-TT-T2,Thunnus,,No,-3.115,-171.138,Enderbury Island,,S261,S261-026-TT,20-Jul-15,1120,30.3,3.75,35,2284,99,940.694,1,940.694,59,0.062719652,18,risen
S261-028-TT-K1,261-G139,,K. pelamis,6.719,7.42,S261-028-TT-K1,Katsuwonus,pelamis,No,-3.008,-171.383,Seamount #1,,S261,S261-028-TT,20-Jul-15,2248,30.2,4.56,34.91,1308,84,2237.594,1,2237.594,64,0.02860215,18,set
S261-028-TT-T1,,,Thunnus,N/A,N/A,S261-028-TT-T1,Thunnus,,No,-3.008,-171.383,Seamount #1,,S261,S261-028-TT,20-Jul-15,2248,30.2,4.56,34.91,1308,84,2237.594,1,2237.594,64,0.02860215,18,set
S261-029-TT-K1,,,K. pelamis,N/A,N/A,S261-029-TT-K1,Katsuwonus,pelamis,No,-2.84,-171.742,PIPA,,S261,S261-029-TT,25-Jul-15,1044,30.5,2.64,34.88,1665,97,2145.025,1,2145.025,19,0.008857706,63,set
S261-029-TT-K2,261-G140,,K. pelamis,N/A,N/A,S261-029-TT-K2,Katsuwonus,pelamis,No,-2.84,-171.742,PIPA,,S261,S261-029-TT,25-Jul-15,1044,30.5,2.64,34.88,1665,97,2145.025,1,2145.025,19,0.008857706,63,set
S261-029-TT-K3,,,K. pelamis,N/A,N/A,S261-029-TT-K3,Katsuwonus,pelamis,No,-2.84,-171.742,PIPA,,S261,S261-029-TT,25-Jul-15,1044,30.5,2.64,34.88,1665,97,2145.025,1,2145.025,19,0.008857706,63,set
S261-029-TT-T1,261-G25,,Thunnus,N/A,N/A,S261-029-TT-T1,Thunnus,albacares,No,-2.84,-171.742,PIPA,,S261,S261-029-TT,25-Jul-15,1044,30.5,2.64,34.88,1665,97,2145.025,1,2145.025,19,0.008857706,63,set
S261-031-NT-K1,,,K. pelamis,N/A,N/A,S261-031-NT-K1,Katsuwonus,pelamis,No,-3.382,-171.657,PIPA,,S261,S261-031-NT,25-Jul-15,2321,30.4,3.84,34.9,5296,0,2337,0.5,1168.5,17,0.014548567,63,risen
S261-035-TTD-T1,,,Thunnus,3.5648,1.229189189,S261-035-TTD-T1,Thunnus,,No,-3.505,-172.845,Orona to Winslow,,S261,S261-035-TTD,29-Jul-15,2205,30.5,4.49,34.9,4660,83,1151.411,1,1151.411,30,0.026054988,95,risen
S261-035-TTS-K1,261-G141,GC_5,K. pelamis,N/A,N/A,S261-035-TTS-K1,Katsuwonus,pelamis,Yes,-3.852,-172.847,Orona to Winslow,,S261,S261-035-TTS,29-Jul-15,2229,30.5,4.49,34.9,4660,40,1034.305,1,1034.305,50,0.04834164,95,risen
S261-042-TTD-K1,,,K. pelamis,N/A,N/A,S261-042-TTD-K1,Katsuwonus,pelamis,No,-1.44,-174.502,Winslow,,S261,S261-042-TTD,31-Jul-15,2215,30.8,2.8,34.6,5229,97,1169.006,1,1169.006,39,0.033361677,100,risen
S261-042-TTD-T1,261-G27,,Thunnus,N/A,N/A,S261-042-TTD-T1,Thunnus,,No,-1.44,-174.502,Winslow,,S261,S261-042-TTD,31-Jul-15,2215,30.8,2.8,34.6,5229,97,1169.006,1,1169.006,39,0.033361677,100,risen
S261-042-TTD-T2,261-G26,,Thunnus,N/A,N/A,S261-042-TTD-T2,Thunnus,albacares,No,-1.44,-174.502,Winslow,,S261,S261-042-TTD,31-Jul-15,2215,30.8,2.8,34.6,5229,97,1169.006,1,1169.006,39,0.033361677,100,risen
S261-042-TTD-T3,261-G164,,Thunnus,N/A,N/A,S261-042-TTD-T3,Thunnus,,No,-1.44,-174.502,Winslow,,S261,S261-042-TTD,31-Jul-15,2215,30.8,2.8,34.6,5229,97,1169.006,1,1169.006,39,0.033361677,100,risen
S261-042-TTS-T1,,GC_349,Thunnus,N/A,N/A,S261-042-TTS-T1,Thunnus,,Yes,-1.447,-174.488,Winslow,,S261,S261-042-TTS,31-Jul-15,2244,30.8,2.8,34.6,5229,43,1388.774,1,1388.774,17.8,0.01281706,100,risen
S261-044-NT-T1,,,Thunnus,N/A,N/A,S261-044-NT-T1,Thunnus,,No,-1.653,-174.683,Winslow,,S261,S261-044-NT,1-Aug-15,340,30.6,2.87,34.62,4062,0,2254,0.5,1127,19,0.016858917,98,risen
S261-044-NT-T2,,,Thunnus,N/A,N/A,S261-044-NT-T2,Thunnus,,No,-1.653,-174.683,Winslow,,S261,S261-044-NT,1-Aug-15,340,30.6,2.87,34.62,4062,0,2254,0.5,1127,19,0.016858917,98,risen
S261-056-TTS-T1,261-G17,,Thunnus,4.2958,3.204864865,S261-056-TTS-T1,Thunnus,,,-2.932,-174.86,PIPA,,S261,S261-056-TTS,3-Aug-15,2307,30.6,3.48,34.62,5820,42,1323.065,1,1323.065,37,0.027965368,87,risen
S261-057-TTD-K1,261-G142,,K. pelamis,4.9729,3.539777778,S261-057-TTD-K1,Katsuwonus,pelamis,No,-3.405,-174.647,PIPA,,S261,S261-057-TTD,4-Aug-15,1043,30.6,3.06,34.82,3326,101,1375.13,1,1375.13,28,0.020361711,78,set
S261-061-TTS-K1,261-G143,,K. pelamis,4.9042,3.387111111,S261-061-TTS-K1,Katsuwonus,pelamis,No,-4.718,-174.537,Nikumaroro,,S261,S261-061-TTS,5-Aug-15,1143,30.2,5.05,35,2765,41,1138.835,1,1138.835,76,0.066734865,68,set
S261-061-TTS-K2,261-G144,,K. pelamis,4.5639,2.630888889,S261-061-TTS-K2,Katsuwonus,pelamis,No,-4.718,-174.537,Nikumaroro,,S261,S261-061-TTS,5-Aug-15,1143,30.2,5.05,35,2765,41,1138.835,1,1138.835,76,0.066734865,68,set
S261-062-NT-K1,,,K. pelamis,N/A,N/A,S261-062-NT-K1,Katsuwonus,pelamis,No,-5.148,-174.247,PIPA,,S261,S261-062-NT,7-Aug-15,38,30.2,8.17,35.2,5544,0,1872,0.5,936,13,0.013888889,46,risen
S261-062-TTD-K1,261-G145,,K. pelamis,N/A,N/A,S261-062-TTD-K1,Katsuwonus,pelamis,No,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTD-K2,,GC_353,K. pelamis,N/A,N/A,S261-062-TTD-K2,Katsuwonus,pelamis,Yes,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTD-K3,261-G146,,K. pelamis,N/A,N/A,S261-062-TTD-K3,Katsuwonus,pelamis,No,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTD-K4,261-G147,,K. pelamis,5.7026,5.161333333,S261-062-TTD-K4,Katsuwonus,pelamis,No,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTD-K5,,GC_354,K. pelamis,4.1573,1.727333333,S261-062-TTD-K5,Katsuwonus,pelamis,Yes,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTD-K6,,,K. pelamis,3.8272,0.993777778,S261-062-TTD-K6,Katsuwonus,pelamis,No,-5.12,-174.233,PIPA,,S261,S261-062-TTD,7-Aug-15,8,30.2,8.15,35.15,5544,87,1482.704,1,1482.704,46.5,0.03136162,46,risen
S261-062-TTS-K1,,,K. pelamis,N/A,N/A,S261-062-TTS-K1,Katsuwonus,pelamis,No,-5.148,-174.247,PIPA,,S261,S261-062-TTS,7-Aug-15,36,30.2,8.15,35.15,5544,43,1215.197,1,1215.197,64,0.052666358,46,risen
S261-064-NT-K1,,,K. pelamis,N/A,N/A,S261-064-NT-K1,Katsuwonus,pelamis,No,-6.47,-173.602,PIPA,,S261,S261-064-NT,7-Aug-15,2237,30.1,10.07,35.32,2550,0,1522,0.5,761,26,0.034165572,46,set
S261-064-NT-K2,,,K. pelamis,N/A,N/A,S261-064-NT-K2,Katsuwonus,pelamis,No,-6.47,-173.602,PIPA,,S261,S261-064-NT,7-Aug-15,2237,30.1,10.07,35.32,2550,0,1522,0.5,761,26,0.034165572,46,set
S261-064-NT-K3,261-G153,,K. pelamis,3.7879,0.906444444,S261-064-NT-K3,Katsuwonus,pelamis,No,-6.47,-173.602,PIPA,,S261,S261-064-NT,7-Aug-15,2237,30.1,10.07,35.32,2550,0,1522,0.5,761,26,0.034165572,46,set
S261-064-NT-K4,261-G154,,K. pelamis,N/A,N/A,S261-064-NT-K4,Katsuwonus,pelamis,No,-6.47,-173.602,PIPA,,S261,S261-064-NT,7-Aug-15,2237,30.1,10.07,35.32,2550,0,1522,0.5,761,26,0.034165572,46,set
